h_m_s,LUG
2019-04-04 09:31:50,0.0
2019-04-04 09:31:51,0.0
2019-04-04 09:31:52,0.0
2019-04-04 09:31:53,0.0
2019-04-04 09:31:54,0.0
2019-04-04 09:31:55,0.0
2019-04-04 09:31:56,0.0
2019-04-04 09:31:57,0.0
2019-04-04 09:31:58,0.0
2019-04-04 09:31:59,0.0
2019-04-04 09:32:00,0.0
2019-04-04 09:32:01,0.0
2019-04-04 09:32:02,0.0
2019-04-04 09:32:03,0.0
2019-04-04 09:32:04,0.0
2019-04-04 09:32:05,0.0
2019-04-04 09:32:06,0.0
2019-04-04 09:32:07,0.0
2019-04-04 09:32:08,0.0
2019-04-04 09:32:09,0.0
2019-04-04 09:32:10,0.0
2019-04-04 09:32:11,0.0
2019-04-04 09:32:12,0.0
2019-04-04 09:32:13,0.0
2019-04-04 09:32:14,0.0
2019-04-04 09:32:15,0.0
2019-04-04 09:32:16,0.0
2019-04-04 09:32:17,0.0
2019-04-04 09:32:18,0.0
2019-04-04 09:32:19,0.0
2019-04-04 09:32:20,0.0
2019-04-04 09:32:21,0.0
2019-04-04 09:32:22,0.0
2019-04-04 09:32:23,0.0
2019-04-04 09:32:24,0.0
2019-04-04 09:32:25,0.0
2019-04-04 09:32:26,0.0
2019-04-04 09:32:27,0.0
2019-04-04 09:32:28,0.0
2019-04-04 09:32:29,0.0
2019-04-04 09:32:30,0.0
2019-04-04 09:32:31,0.0
2019-04-04 09:32:32,0.0
2019-04-04 09:32:33,0.0
2019-04-04 09:32:34,0.0
2019-04-04 09:32:35,0.0
2019-04-04 09:32:36,0.0
2019-04-04 09:32:37,0.0
2019-04-04 09:32:38,0.0
2019-04-04 09:32:39,0.0
2019-04-04 09:32:40,0.0
2019-04-04 09:32:41,0.0
2019-04-04 09:32:42,0.0
2019-04-04 09:32:43,0.0
2019-04-04 09:32:44,0.0
2019-04-04 09:32:45,0.0
2019-04-04 09:32:46,0.0
2019-04-04 09:32:47,0.0
2019-04-04 09:32:48,0.0
2019-04-04 09:32:49,0.0
2019-04-04 09:32:50,0.0
2019-04-04 09:32:51,0.0
2019-04-04 09:32:52,0.0
2019-04-04 09:32:53,0.0
2019-04-04 09:32:54,0.0
2019-04-04 09:32:55,0.0
2019-04-04 09:32:56,0.0
2019-04-04 09:32:57,0.0
2019-04-04 09:32:58,0.0
2019-04-04 09:32:59,0.0
2019-04-04 09:33:00,0.0
2019-04-04 09:33:01,0.0
2019-04-04 09:33:02,0.0
2019-04-04 09:33:03,0.0
2019-04-04 09:33:04,0.0
2019-04-04 09:33:05,0.0
2019-04-04 09:33:06,0.0
2019-04-04 09:33:07,0.0
2019-04-04 09:33:08,0.0
2019-04-04 09:33:09,0.0
2019-04-04 09:33:10,0.0
2019-04-04 09:33:11,0.0
2019-04-04 09:33:12,0.0
2019-04-04 09:33:13,0.0
2019-04-04 09:33:14,0.0
2019-04-04 09:33:15,0.0
2019-04-04 09:33:16,0.0
2019-04-04 09:33:17,0.0
2019-04-04 09:33:18,0.0
2019-04-04 09:33:19,0.0
2019-04-04 09:33:20,0.0
2019-04-04 09:33:21,0.0
2019-04-04 09:33:22,0.0
2019-04-04 09:33:23,0.0
2019-04-04 09:33:24,0.0
2019-04-04 09:33:25,0.0
2019-04-04 09:33:26,0.0
2019-04-04 09:33:27,0.0
2019-04-04 09:33:28,0.0
2019-04-04 09:33:29,0.0
2019-04-04 09:33:30,0.0
2019-04-04 09:33:31,0.0
2019-04-04 09:33:32,0.0
2019-04-04 09:33:33,0.0
2019-04-04 09:33:34,0.0
2019-04-04 09:33:35,0.0
2019-04-04 09:33:36,0.0
2019-04-04 09:33:37,0.0
2019-04-04 09:33:38,0.0
2019-04-04 09:33:39,0.0
2019-04-04 09:33:40,0.0
2019-04-04 09:33:41,0.0
2019-04-04 09:33:42,0.0
2019-04-04 09:33:43,0.0
2019-04-04 09:33:44,0.0
2019-04-04 09:33:45,0.0
2019-04-04 09:33:46,0.0
2019-04-04 09:33:47,0.0
2019-04-04 09:33:48,0.0
2019-04-04 09:33:49,0.0
2019-04-04 09:33:50,0.0
2019-04-04 09:33:51,0.0
2019-04-04 09:33:52,0.0
2019-04-04 09:33:53,0.0
2019-04-04 09:33:54,0.0
2019-04-04 09:33:55,0.0
2019-04-04 09:33:56,0.0
2019-04-04 09:33:57,0.0
2019-04-04 09:33:58,0.0
2019-04-04 09:33:59,0.0
2019-04-04 09:34:00,0.0
2019-04-04 09:34:01,0.0
2019-04-04 09:34:02,0.0
2019-04-04 09:34:03,0.0
2019-04-04 09:34:04,0.0
2019-04-04 09:34:05,0.0
2019-04-04 09:34:06,0.0
2019-04-04 09:34:07,0.0
2019-04-04 09:34:08,0.0
2019-04-04 09:34:09,0.0
2019-04-04 09:34:10,0.0
2019-04-04 09:34:11,0.0
2019-04-04 09:34:12,0.0
2019-04-04 09:34:13,0.0
2019-04-04 09:34:14,0.0
2019-04-04 09:34:15,0.0
2019-04-04 09:34:16,0.0
2019-04-04 09:34:17,0.0
2019-04-04 09:34:18,0.0
2019-04-04 09:34:19,0.0
2019-04-04 09:34:20,0.0
2019-04-04 09:34:21,0.0
2019-04-04 09:34:22,0.0
2019-04-04 09:34:23,0.0
2019-04-04 09:34:24,0.0
2019-04-04 09:34:25,0.0
2019-04-04 09:34:26,0.0
2019-04-04 09:34:27,0.0
2019-04-04 09:34:28,0.0
2019-04-04 09:34:29,0.0
2019-04-04 09:34:30,0.0
2019-04-04 09:34:31,0.0
2019-04-04 09:34:32,0.0
2019-04-04 09:34:33,0.0
2019-04-04 09:34:34,0.0
2019-04-04 09:34:35,0.0
2019-04-04 09:34:36,0.0
2019-04-04 09:34:37,0.0
2019-04-04 09:34:38,0.0
2019-04-04 09:34:39,0.0
2019-04-04 09:34:40,0.0
2019-04-04 09:34:41,0.0
2019-04-04 09:34:42,0.0
2019-04-04 09:34:43,0.0
2019-04-04 09:34:44,0.0
2019-04-04 09:34:45,0.0
2019-04-04 09:34:46,0.0
2019-04-04 09:34:47,0.0
2019-04-04 09:34:48,0.0
2019-04-04 09:34:49,0.0
2019-04-04 09:34:50,0.0
2019-04-04 09:34:51,0.0
2019-04-04 09:34:52,0.0
2019-04-04 09:34:53,0.0
2019-04-04 09:34:54,0.0
2019-04-04 09:34:55,0.0
2019-04-04 09:34:56,0.0
2019-04-04 09:34:57,0.0
2019-04-04 09:34:58,0.0
2019-04-04 09:34:59,0.0
2019-04-04 09:35:00,0.0
2019-04-04 09:35:01,0.0
2019-04-04 09:35:02,0.0
2019-04-04 09:35:03,0.0
2019-04-04 09:35:04,0.0
2019-04-04 09:35:05,0.0
2019-04-04 09:35:06,0.0
2019-04-04 09:35:07,0.0
2019-04-04 09:35:08,0.0
2019-04-04 09:35:09,0.0
2019-04-04 09:35:10,0.0
2019-04-04 09:35:11,0.0
2019-04-04 09:35:12,0.0
2019-04-04 09:35:13,0.0
2019-04-04 09:35:14,0.0
2019-04-04 09:35:15,0.0
2019-04-04 09:35:16,0.0
2019-04-04 09:35:17,0.0
2019-04-04 09:35:18,0.0
2019-04-04 09:35:19,0.0
2019-04-04 09:35:20,0.0
2019-04-04 09:35:21,0.0
2019-04-04 09:35:22,0.0
2019-04-04 09:35:23,0.0
2019-04-04 09:35:24,0.0
2019-04-04 09:35:25,0.0
2019-04-04 09:35:26,0.0
2019-04-04 09:35:27,0.0
2019-04-04 09:35:28,0.0
2019-04-04 09:35:29,0.0
2019-04-04 09:35:30,0.0
2019-04-04 09:35:31,0.0
2019-04-04 09:35:32,0.0
2019-04-04 09:35:33,0.0
2019-04-04 09:35:34,0.0
2019-04-04 09:35:35,0.0
2019-04-04 09:35:36,0.0
2019-04-04 09:35:37,0.0
2019-04-04 09:35:38,0.0
2019-04-04 09:35:39,0.0
2019-04-04 09:35:40,0.0
2019-04-04 09:35:41,0.0
2019-04-04 09:35:42,0.0
2019-04-04 09:35:43,0.0
2019-04-04 09:35:44,-50.0
2019-04-04 09:35:45,-25.0
2019-04-04 09:35:46,-12.5
2019-04-04 09:35:47,-6.25
2019-04-04 09:35:48,-3.125
2019-04-04 09:35:49,-1.5625
2019-04-04 09:35:50,-0.78125
2019-04-04 09:35:51,-0.390625
2019-04-04 09:35:52,-0.1953125
2019-04-04 09:35:53,-0.09765625
2019-04-04 09:35:54,-0.048828125
2019-04-04 09:35:55,-0.0244140625
2019-04-04 09:35:56,-0.01220703125
2019-04-04 09:35:57,-0.006103515625
2019-04-04 09:35:58,-0.0030517578125
2019-04-04 09:35:59,-0.00152587890625
2019-04-04 09:36:00,-0.000762939453125
2019-04-04 09:36:01,-0.0003814697265625
2019-04-04 09:36:02,-0.00019073486328125
2019-04-04 09:36:03,-9.5367431640625e-05
2019-04-04 09:36:04,-4.76837158203125e-05
2019-04-04 09:36:05,-2.384185791015625e-05
2019-04-04 09:36:06,-1.1920928955078125e-05
2019-04-04 09:36:07,-5.9604644775390625e-06
2019-04-04 09:36:08,-2.9802322387695312e-06
2019-04-04 09:36:09,-1.4901161193847656e-06
2019-04-04 09:36:10,-7.450580596923828e-07
2019-04-04 09:36:11,-3.725290298461914e-07
2019-04-04 09:36:12,-1.862645149230957e-07
2019-04-04 09:36:13,-9.313225746154785e-08
2019-04-04 09:36:14,-4.6566128730773926e-08
2019-04-04 09:36:15,-2.3283064365386963e-08
2019-04-04 09:36:16,-1.1641532182693481e-08
2019-04-04 09:36:17,-5.820766091346741e-09
2019-04-04 09:36:18,-50.00000000291038
2019-04-04 09:36:19,-25.00000000145519
2019-04-04 09:36:20,-12.500000000727596
2019-04-04 09:36:21,-6.250000000363798
2019-04-04 09:36:22,-3.125000000181899
2019-04-04 09:36:23,-1.5625000000909495
2019-04-04 09:36:24,-0.7812500000454747
2019-04-04 09:36:25,-0.39062500002273737
2019-04-04 09:36:26,-0.19531250001136868
2019-04-04 09:36:27,-0.09765625000568434
2019-04-04 09:36:28,-0.04882812500284217
2019-04-04 09:36:29,-0.024414062501421085
2019-04-04 09:36:30,-0.012207031250710543
2019-04-04 09:36:31,-0.006103515625355271
2019-04-04 09:36:32,-0.0030517578126776357
2019-04-04 09:36:33,-0.0015258789063388178
2019-04-04 09:36:34,-0.0007629394531694089
2019-04-04 09:36:35,-0.00038146972658470446
2019-04-04 09:36:36,-0.00019073486329235223
2019-04-04 09:36:37,-9.536743164617612e-05
2019-04-04 09:36:38,-4.768371582308806e-05
2019-04-04 09:36:39,-2.384185791154403e-05
2019-04-04 09:36:40,-1.1920928955772014e-05
2019-04-04 09:36:41,-5.960464477886007e-06
2019-04-04 09:36:42,-2.9802322389430036e-06
2019-04-04 09:36:43,-1.4901161194715018e-06
2019-04-04 09:36:44,-7.450580597357509e-07
2019-04-04 09:36:45,-3.7252902986787545e-07
2019-04-04 09:36:46,-1.8626451493393772e-07
2019-04-04 09:36:47,-9.313225746696886e-08
2019-04-04 09:36:48,-4.656612873348443e-08
2019-04-04 09:36:49,-2.3283064366742216e-08
2019-04-04 09:36:50,-1.1641532183371108e-08
2019-04-04 09:36:51,-5.820766091685554e-09
2019-04-04 09:36:52,-2.910383045842777e-09
2019-04-04 09:36:53,-1.4551915229213885e-09
2019-04-04 09:36:54,-7.275957614606942e-10
2019-04-04 09:36:55,-3.637978807303471e-10
2019-04-04 09:36:56,-1.8189894036517356e-10
2019-04-04 09:36:57,-9.094947018258678e-11
2019-04-04 09:36:58,-4.547473509129339e-11
2019-04-04 09:36:59,-2.2737367545646695e-11
2019-04-04 09:37:00,-1.1368683772823347e-11
2019-04-04 09:37:01,-5.684341886411674e-12
2019-04-04 09:37:02,-2.842170943205837e-12
2019-04-04 09:37:03,-1.4210854716029184e-12
2019-04-04 09:37:04,-7.105427358014592e-13
2019-04-04 09:37:05,-3.552713679007296e-13
2019-04-04 09:37:06,-1.776356839503648e-13
2019-04-04 09:37:07,-8.88178419751824e-14
2019-04-04 09:37:08,-4.44089209875912e-14
2019-04-04 09:37:09,-2.22044604937956e-14
2019-04-04 09:37:10,-1.11022302468978e-14
2019-04-04 09:37:11,-5.5511151234489e-15
2019-04-04 09:37:12,-2.77555756172445e-15
2019-04-04 09:37:13,-1.387778780862225e-15
2019-04-04 09:37:14,-6.938893904311125e-16
2019-04-04 09:37:15,-3.4694469521555626e-16
2019-04-04 09:37:16,-1.7347234760777813e-16
2019-04-04 09:37:17,-8.673617380388906e-17
2019-04-04 09:37:18,-4.336808690194453e-17
2019-04-04 09:37:19,-2.1684043450972266e-17
2019-04-04 09:37:20,-1.0842021725486133e-17
2019-04-04 09:37:21,-5.4210108627430665e-18
2019-04-04 09:37:22,-2.7105054313715333e-18
2019-04-04 09:37:23,-1.3552527156857666e-18
2019-04-04 09:37:24,-6.776263578428833e-19
2019-04-04 09:37:25,-3.3881317892144166e-19
2019-04-04 09:37:26,-1.6940658946072083e-19
2019-04-04 09:37:27,-8.470329473036041e-20
2019-04-04 09:37:28,-4.235164736518021e-20
2019-04-04 09:37:29,-2.1175823682590104e-20
2019-04-04 09:37:30,-1.0587911841295052e-20
2019-04-04 09:37:31,-5.293955920647526e-21
2019-04-04 09:37:32,-2.646977960323763e-21
2019-04-04 09:37:33,-1.3234889801618815e-21
2019-04-04 09:37:34,-6.617444900809407e-22
2019-04-04 09:37:35,-3.3087224504047037e-22
2019-04-04 09:37:36,-1.6543612252023518e-22
2019-04-04 09:37:37,-8.271806126011759e-23
2019-04-04 09:37:38,-4.1359030630058796e-23
2019-04-04 09:37:39,-2.0679515315029398e-23
2019-04-04 09:37:40,-1.0339757657514699e-23
2019-04-04 09:37:41,-5.1698788287573495e-24
2019-04-04 09:37:42,-2.5849394143786748e-24
2019-04-04 09:37:43,-1.2924697071893374e-24
2019-04-04 09:37:44,-6.462348535946687e-25
2019-04-04 09:37:45,-3.2311742679733435e-25
2019-04-04 09:37:46,-1.6155871339866717e-25
2019-04-04 09:37:47,-8.077935669933359e-26
2019-04-04 09:37:48,-4.0389678349666793e-26
2019-04-04 09:37:49,-2.0194839174833397e-26
2019-04-04 09:37:50,-1.0097419587416698e-26
2019-04-04 09:37:51,-5.048709793708349e-27
2019-04-04 09:37:52,-2.5243548968541746e-27
2019-04-04 09:37:53,-1.2621774484270873e-27
2019-04-04 09:37:54,-6.310887242135436e-28
2019-04-04 09:37:55,-3.155443621067718e-28
2019-04-04 09:37:56,-1.577721810533859e-28
2019-04-04 09:37:57,-7.888609052669296e-29
2019-04-04 09:37:58,-3.944304526334648e-29
2019-04-04 09:37:59,-1.972152263167324e-29
2019-04-04 09:38:00,-9.86076131583662e-30
2019-04-04 09:38:01,-4.93038065791831e-30
2019-04-04 09:38:02,-2.465190328959155e-30
2019-04-04 09:38:03,-1.2325951644795774e-30
2019-04-04 09:38:04,-6.162975822397887e-31
2019-04-04 09:38:05,-3.0814879111989436e-31
2019-04-04 09:38:06,-1.5407439555994718e-31
2019-04-04 09:38:07,-7.703719777997359e-32
2019-04-04 09:38:08,-3.8518598889986795e-32
2019-04-04 09:38:09,-1.9259299444993397e-32
2019-04-04 09:38:10,-9.629649722496699e-33
2019-04-04 09:38:11,-4.814824861248349e-33
2019-04-04 09:38:12,-2.4074124306241747e-33
2019-04-04 09:38:13,-1.2037062153120873e-33
2019-04-04 09:38:14,-6.018531076560437e-34
2019-04-04 09:38:15,-3.0092655382802183e-34
2019-04-04 09:38:16,-1.5046327691401092e-34
2019-04-04 09:38:17,-7.523163845700546e-35
2019-04-04 09:38:18,-3.761581922850273e-35
2019-04-04 09:38:19,-1.8807909614251365e-35
2019-04-04 09:38:20,-9.403954807125682e-36
2019-04-04 09:38:21,-4.701977403562841e-36
2019-04-04 09:38:22,-2.3509887017814206e-36
2019-04-04 09:38:23,-1.1754943508907103e-36
2019-04-04 09:38:24,-5.8774717544535514e-37
2019-04-04 09:38:25,-2.9387358772267757e-37
2019-04-04 09:38:26,-1.4693679386133879e-37
2019-04-04 09:38:27,-7.346839693066939e-38
2019-04-04 09:38:28,-3.6734198465334696e-38
2019-04-04 09:38:29,-1.8367099232667348e-38
2019-04-04 09:38:30,-9.183549616333674e-39
2019-04-04 09:38:31,-4.591774808166837e-39
2019-04-04 09:38:32,-2.2958874040834185e-39
2019-04-04 09:38:33,-1.1479437020417093e-39
2019-04-04 09:38:34,-5.739718510208546e-40
2019-04-04 09:38:35,-2.869859255104273e-40
2019-04-04 09:38:36,-1.4349296275521366e-40
2019-04-04 09:38:37,-7.174648137760683e-41
2019-04-04 09:38:38,-3.5873240688803414e-41
2019-04-04 09:38:39,-1.7936620344401707e-41
2019-04-04 09:38:40,-8.968310172200854e-42
2019-04-04 09:38:41,-4.484155086100427e-42
2019-04-04 09:38:42,-2.2420775430502134e-42
2019-04-04 09:38:43,-1.1210387715251067e-42
2019-04-04 09:38:44,-5.6051938576255335e-43
2019-04-04 09:38:45,-2.8025969288127668e-43
2019-04-04 09:38:46,-1.4012984644063834e-43
2019-04-04 09:38:47,-7.006492322031917e-44
2019-04-04 09:38:48,-3.5032461610159584e-44
2019-04-04 09:38:49,-1.7516230805079792e-44
2019-04-04 09:38:50,-8.758115402539896e-45
2019-04-04 09:38:51,-4.379057701269948e-45
2019-04-04 09:38:52,-2.189528850634974e-45
2019-04-04 09:38:53,-1.094764425317487e-45
2019-04-04 09:38:54,-5.473822126587435e-46
2019-04-04 09:38:55,-2.7369110632937175e-46
2019-04-04 09:38:56,-1.3684555316468588e-46
2019-04-04 09:38:57,-6.842277658234294e-47
2019-04-04 09:38:58,-3.421138829117147e-47
2019-04-04 09:38:59,-1.7105694145585735e-47
2019-04-04 09:39:00,-8.552847072792867e-48
2019-04-04 09:39:01,-4.2764235363964336e-48
2019-04-04 09:39:02,-2.1382117681982168e-48
2019-04-04 09:39:03,-1.0691058840991084e-48
2019-04-04 09:39:04,-5.345529420495542e-49
2019-04-04 09:39:05,-2.672764710247771e-49
2019-04-04 09:39:06,-1.3363823551238855e-49
2019-04-04 09:39:07,-6.681911775619428e-50
2019-04-04 09:39:08,-3.340955887809714e-50
2019-04-04 09:39:09,-1.670477943904857e-50
2019-04-04 09:39:10,-8.352389719524284e-51
2019-04-04 09:39:11,-4.176194859762142e-51
2019-04-04 09:39:12,-2.088097429881071e-51
2019-04-04 09:39:13,-1.0440487149405356e-51
2019-04-04 09:39:14,-5.220243574702678e-52
2019-04-04 09:39:15,-2.610121787351339e-52
2019-04-04 09:39:16,-1.3050608936756694e-52
2019-04-04 09:39:17,-6.525304468378347e-53
2019-04-04 09:39:18,-3.2626522341891736e-53
2019-04-04 09:39:19,-1.6313261170945868e-53
2019-04-04 09:39:20,-8.156630585472934e-54
2019-04-04 09:39:21,-4.078315292736467e-54
2019-04-04 09:39:22,-2.0391576463682335e-54
2019-04-04 09:39:23,-1.0195788231841168e-54
2019-04-04 09:39:24,-5.097894115920584e-55
2019-04-04 09:39:25,-2.548947057960292e-55
2019-04-04 09:39:26,-1.274473528980146e-55
2019-04-04 09:39:27,-6.37236764490073e-56
2019-04-04 09:39:28,-3.186183822450365e-56
2019-04-04 09:39:29,-1.5930919112251824e-56
2019-04-04 09:39:30,-7.965459556125912e-57
2019-04-04 09:39:31,-3.982729778062956e-57
2019-04-04 09:39:32,-1.991364889031478e-57
2019-04-04 09:39:33,-9.95682444515739e-58
2019-04-04 09:39:34,-4.978412222578695e-58
2019-04-04 09:39:35,-2.4892061112893475e-58
2019-04-04 09:39:36,-1.2446030556446738e-58
2019-04-04 09:39:37,-6.223015278223369e-59
2019-04-04 09:39:38,-3.1115076391116844e-59
2019-04-04 09:39:39,-1.5557538195558422e-59
2019-04-04 09:39:40,-7.778769097779211e-60
2019-04-04 09:39:41,-3.8893845488896055e-60
2019-04-04 09:39:42,-1.9446922744448028e-60
2019-04-04 09:39:43,-9.723461372224014e-61
2019-04-04 09:39:44,-4.861730686112007e-61
2019-04-04 09:39:45,-2.4308653430560035e-61
2019-04-04 09:39:46,-1.2154326715280017e-61
2019-04-04 09:39:47,-6.077163357640009e-62
2019-04-04 09:39:48,-3.0385816788200043e-62
2019-04-04 09:39:49,-1.5192908394100022e-62
2019-04-04 09:39:50,-7.596454197050011e-63
2019-04-04 09:39:51,-3.7982270985250054e-63
2019-04-04 09:39:52,-1.8991135492625027e-63
2019-04-04 09:39:53,-9.495567746312514e-64
2019-04-04 09:39:54,-4.747783873156257e-64
2019-04-04 09:39:55,-2.3738919365781284e-64
2019-04-04 09:39:56,-1.1869459682890642e-64
2019-04-04 09:39:57,-5.934729841445321e-65
2019-04-04 09:39:58,-2.9673649207226605e-65
2019-04-04 09:39:59,-1.4836824603613302e-65
2019-04-04 09:40:00,-7.418412301806651e-66
2019-04-04 09:40:01,-3.7092061509033256e-66
2019-04-04 09:40:02,-1.8546030754516628e-66
2019-04-04 09:40:03,-9.273015377258314e-67
2019-04-04 09:40:04,-4.636507688629157e-67
2019-04-04 09:40:05,-2.3182538443145785e-67
2019-04-04 09:40:06,-1.1591269221572892e-67
2019-04-04 09:40:07,-5.795634610786446e-68
2019-04-04 09:40:08,-2.897817305393223e-68
2019-04-04 09:40:09,-1.4489086526966116e-68
2019-04-04 09:40:10,-7.244543263483058e-69
2019-04-04 09:40:11,-3.622271631741529e-69
2019-04-04 09:40:12,-1.8111358158707645e-69
2019-04-04 09:40:13,-9.055679079353822e-70
2019-04-04 09:40:14,-4.527839539676911e-70
2019-04-04 09:40:15,-2.2639197698384556e-70
2019-04-04 09:40:16,-1.1319598849192278e-70
2019-04-04 09:40:17,-5.659799424596139e-71
2019-04-04 09:40:18,-2.8298997122980695e-71
2019-04-04 09:40:19,-1.4149498561490347e-71
2019-04-04 09:40:20,-7.074749280745174e-72
2019-04-04 09:40:21,-3.537374640372587e-72
2019-04-04 09:40:22,-1.7686873201862934e-72
2019-04-04 09:40:23,-8.843436600931467e-73
2019-04-04 09:40:24,-4.4217183004657335e-73
2019-04-04 09:40:25,-2.2108591502328668e-73
2019-04-04 09:40:26,-1.1054295751164334e-73
2019-04-04 09:40:27,-5.527147875582167e-74
2019-04-04 09:40:28,-2.7635739377910835e-74
2019-04-04 09:40:29,-1.3817869688955417e-74
2019-04-04 09:40:30,-6.908934844477709e-75
2019-04-04 09:40:31,-3.4544674222388543e-75
2019-04-04 09:40:32,-1.7272337111194272e-75
2019-04-04 09:40:33,-8.636168555597136e-76
2019-04-04 09:40:34,-4.318084277798568e-76
2019-04-04 09:40:35,-2.159042138899284e-76
2019-04-04 09:40:36,-1.079521069449642e-76
2019-04-04 09:40:37,-5.39760534724821e-77
2019-04-04 09:40:38,-2.698802673624105e-77
2019-04-04 09:40:39,-1.3494013368120525e-77
2019-04-04 09:40:40,-6.747006684060262e-78
2019-04-04 09:40:41,-3.373503342030131e-78
2019-04-04 09:40:42,-1.6867516710150656e-78
2019-04-04 09:40:43,-8.433758355075328e-79
2019-04-04 09:40:44,-4.216879177537664e-79
2019-04-04 09:40:45,-2.108439588768832e-79
2019-04-04 09:40:46,-1.054219794384416e-79
2019-04-04 09:40:47,-5.27109897192208e-80
2019-04-04 09:40:48,-2.63554948596104e-80
2019-04-04 09:40:49,-1.31777474298052e-80
2019-04-04 09:40:50,-6.5888737149026e-81
2019-04-04 09:40:51,-3.2944368574513e-81
2019-04-04 09:40:52,-1.64721842872565e-81
2019-04-04 09:40:53,-8.23609214362825e-82
2019-04-04 09:40:54,-4.118046071814125e-82
2019-04-04 09:40:55,-2.0590230359070625e-82
2019-04-04 09:40:56,-1.0295115179535312e-82
2019-04-04 09:40:57,-5.147557589767656e-83
2019-04-04 09:40:58,-2.573778794883828e-83
2019-04-04 09:40:59,-1.286889397441914e-83
2019-04-04 09:41:00,-6.43444698720957e-84
2019-04-04 09:41:01,-3.217223493604785e-84
2019-04-04 09:41:02,-1.6086117468023926e-84
2019-04-04 09:41:03,-8.043058734011963e-85
2019-04-04 09:41:04,-4.0215293670059814e-85
2019-04-04 09:41:05,-2.0107646835029907e-85
2019-04-04 09:41:06,-1.0053823417514954e-85
2019-04-04 09:41:07,-5.026911708757477e-86
2019-04-04 09:41:08,-2.5134558543787384e-86
